Date,Open,High,Low,Close,Adj Close,Volume
2020-03-19,3.300000,3.500000,3.050000,3.150000,3.150000,219491
2020-03-20,3.250000,3.450000,3.000000,3.400000,3.400000,427057
2020-03-23,3.100000,3.600000,3.100000,3.150000,3.150000,90501
2020-03-24,3.400000,3.400000,2.900000,3.100000,3.100000,67299
2020-03-25,3.100000,3.300000,2.900000,3.050000,3.050000,156468
2020-03-26,2.900000,3.200000,2.900000,3.050000,3.050000,109065
2020-03-27,3.250000,3.350000,3.050000,3.250000,3.250000,126471
2020-03-30,3.200000,3.350000,3.000000,3.250000,3.250000,211057
2020-03-31,3.350000,3.350000,3.100000,3.150000,3.150000,177349
2020-04-01,3.100000,3.350000,3.100000,3.300000,3.300000,53790
2020-04-03,3.300000,3.300000,3.150000,3.300000,3.300000,60718
2020-04-07,3.100000,3.350000,3.100000,3.300000,3.300000,88656
2020-04-08,3.300000,3.600000,3.250000,3.550000,3.550000,233170
2020-04-09,3.900000,3.900000,3.500000,3.650000,3.650000,207882
2020-04-13,3.900000,3.950000,3.350000,3.700000,3.700000,193594
2020-04-15,3.750000,3.900000,3.600000,3.700000,3.700000,138642
2020-04-16,3.800000,3.900000,3.550000,3.800000,3.800000,101072
2020-04-17,3.950000,4.000000,3.800000,3.900000,3.900000,123688
2020-04-20,4.250000,4.250000,3.800000,4.000000,4.000000,168959
2020-04-21,4.150000,4.150000,3.800000,3.850000,3.850000,102199
2020-04-22,4.000000,4.000000,3.700000,3.850000,3.850000,49673
2020-04-23,3.950000,4.000000,3.800000,3.900000,3.900000,70222
2020-04-24,4.000000,4.000000,3.700000,3.800000,3.800000,115615
2020-04-27,3.950000,3.950000,3.750000,3.900000,3.900000,110119
2020-04-28,3.950000,3.950000,3.800000,3.950000,3.950000,62264
2020-04-29,4.000000,4.000000,3.850000,3.900000,3.900000,104090
2020-04-30,3.900000,3.950000,3.750000,3.800000,3.800000,147393
2020-05-04,3.900000,3.900000,3.600000,3.700000,3.700000,154910
2020-05-05,3.600000,3.800000,3.500000,3.600000,3.600000,133819
2020-05-06,3.650000,3.800000,3.650000,3.750000,3.750000,69709
2020-05-07,3.750000,3.900000,3.150000,3.450000,3.450000,489978
2020-05-08,3.200000,3.500000,3.200000,3.400000,3.400000,104216
2020-05-11,3.600000,3.600000,3.400000,3.450000,3.450000,63249
2020-05-12,3.500000,3.500000,3.300000,3.450000,3.450000,55710
2020-05-13,3.600000,4.000000,3.400000,3.700000,3.700000,335247
2020-05-14,3.800000,3.800000,3.450000,3.600000,3.600000,176218
2020-05-15,3.500000,3.900000,3.450000,3.800000,3.800000,238440
2020-05-18,3.800000,3.900000,3.500000,3.500000,3.500000,167836
2020-05-19,3.600000,3.650000,3.550000,3.600000,3.600000,53701
2020-05-20,3.700000,3.700000,3.550000,3.650000,3.650000,68299
2020-05-21,3.650000,3.650000,3.500000,3.600000,3.600000,102103
2020-05-22,3.550000,3.700000,3.500000,3.550000,3.550000,109044
2020-05-26,3.550000,3.550000,3.450000,3.550000,3.550000,80908
2020-05-27,3.550000,3.600000,3.500000,3.500000,3.500000,86547
2020-05-28,3.650000,3.800000,3.550000,3.650000,3.650000,213915
2020-05-29,3.550000,3.900000,3.550000,3.850000,3.850000,250860
2020-06-01,4.100000,4.250000,3.950000,4.200000,4.200000,420868
2020-06-02,4.300000,4.950000,4.000000,4.900000,4.900000,730826
2020-06-03,4.950000,5.600000,4.900000,5.500000,5.500000,1684205
2020-06-04,5.600000,5.700000,5.150000,5.300000,5.300000,507579
2020-06-05,5.500000,5.500000,4.800000,5.400000,5.400000,782213
2020-06-08,5.550000,5.650000,5.350000,5.500000,5.500000,591599
2020-06-09,5.750000,5.750000,5.300000,5.350000,5.350000,283703
2020-06-10,5.500000,5.500000,5.200000,5.400000,5.400000,232398
2020-06-11,5.300000,5.400000,4.900000,5.050000,5.050000,435345
2020-06-12,5.050000,5.050000,4.750000,4.850000,4.850000,346859
2020-06-15,5.050000,5.300000,4.750000,5.300000,5.300000,527497
2020-06-16,5.750000,5.800000,5.400000,5.800000,5.800000,1348209
2020-06-17,5.800000,6.300000,5.300000,5.900000,5.900000,752008
2020-06-18,5.900000,6.100000,5.600000,5.700000,5.700000,376575
2020-06-19,5.700000,5.900000,5.500000,5.550000,5.550000,317130
2020-06-22,5.500000,5.750000,5.500000,5.600000,5.600000,291298
2020-06-23,5.750000,5.750000,5.450000,5.650000,5.650000,341819
2020-06-24,5.850000,5.850000,5.550000,5.650000,5.650000,235142
2020-06-25,5.650000,5.700000,5.350000,5.350000,5.350000,310710
2020-06-26,5.650000,5.650000,5.350000,5.450000,5.450000,212149
2020-06-29,5.700000,5.700000,5.350000,5.400000,5.400000,154865
2020-06-30,5.600000,5.600000,5.300000,5.300000,5.300000,122188
2020-07-01,5.350000,5.500000,5.100000,5.350000,5.350000,128897
2020-07-02,5.350000,5.700000,5.250000,5.400000,5.400000,164110
2020-07-03,5.400000,5.400000,5.200000,5.200000,5.200000,271651
2020-07-06,5.400000,5.400000,5.050000,5.250000,5.250000,104011
2020-07-07,5.500000,5.650000,5.300000,5.450000,5.450000,185924
2020-07-08,5.700000,5.700000,5.350000,5.450000,5.450000,120410
2020-07-09,5.550000,5.550000,5.300000,5.450000,5.450000,71571
2020-07-10,5.400000,5.450000,5.250000,5.250000,5.250000,81494
2020-07-13,5.250000,5.350000,5.100000,5.200000,5.200000,71173
2020-07-14,5.250000,5.250000,4.700000,4.850000,4.850000,251872
2020-07-15,4.700000,5.300000,4.700000,4.800000,4.800000,379222
2020-07-16,4.700000,4.950000,4.700000,4.850000,4.850000,93850
2020-07-17,4.800000,4.850000,4.700000,4.750000,4.750000,61198
2020-07-20,4.800000,4.850000,4.700000,4.750000,4.750000,70952
2020-07-21,4.800000,5.000000,4.750000,4.900000,4.900000,263249
2020-07-22,4.950000,4.950000,4.750000,4.800000,4.800000,129486
2020-07-23,4.800000,4.900000,4.700000,4.800000,4.800000,97872
2020-07-24,4.800000,4.900000,4.650000,4.750000,4.750000,83668
2020-07-27,4.900000,4.900000,4.550000,4.600000,4.600000,122405
2020-07-28,4.600000,4.900000,4.450000,4.800000,4.800000,155661
2020-07-29,4.900000,4.900000,4.750000,4.800000,4.800000,97460
2020-07-30,4.700000,4.850000,4.650000,4.700000,4.700000,118261
2020-07-31,4.600000,4.900000,4.500000,4.800000,4.800000,135939
2020-08-03,4.900000,4.900000,4.550000,4.600000,4.600000,161317
2020-08-04,4.600000,4.800000,4.550000,4.650000,4.650000,175517
2020-08-05,4.650000,4.750000,4.300000,4.450000,4.450000,795184
2020-08-06,4.500000,4.600000,4.300000,4.350000,4.350000,217814
2020-08-07,4.300000,4.500000,4.300000,4.500000,4.500000,175818
2020-08-10,4.600000,4.950000,4.400000,4.900000,4.900000,320686
2020-08-11,5.000000,5.300000,5.000000,5.200000,5.200000,427225
2020-08-12,5.200000,5.350000,5.050000,5.250000,5.250000,403840
2020-08-13,4.900000,5.350000,4.900000,5.300000,5.300000,547902
2020-08-14,5.300000,5.350000,5.000000,5.150000,5.150000,184788
2020-08-17,5.100000,5.250000,5.100000,5.100000,5.100000,125885
2020-08-18,5.150000,5.250000,5.000000,5.100000,5.100000,135155
2020-08-19,5.050000,5.200000,4.900000,5.150000,5.150000,144543
2020-08-20,5.200000,5.300000,5.100000,5.250000,5.250000,203394
2020-08-21,5.250000,5.400000,5.200000,5.200000,5.200000,265245
2020-08-24,5.500000,5.500000,5.300000,5.400000,5.400000,152928
2020-08-25,5.500000,5.500000,5.200000,5.250000,5.250000,174940
2020-08-26,5.250000,5.350000,5.200000,5.300000,5.300000,89913
2020-08-27,5.350000,5.350000,5.200000,5.300000,5.300000,146737
2020-08-28,5.400000,5.400000,5.100000,5.200000,5.200000,249369
2020-08-31,5.350000,5.350000,4.950000,5.000000,5.000000,346908
2020-09-01,5.300000,5.300000,4.950000,5.100000,5.100000,106377
2020-09-02,5.250000,5.250000,5.050000,5.150000,5.150000,140135
2020-09-03,5.200000,5.250000,5.100000,5.200000,5.200000,143864
2020-09-04,5.250000,5.250000,5.050000,5.150000,5.150000,99120
2020-09-07,5.000000,5.350000,5.000000,5.100000,5.100000,160691
2020-09-08,5.150000,5.150000,5.000000,5.050000,5.050000,67915
2020-09-09,4.950000,5.050000,4.900000,4.950000,4.950000,87660
2020-09-10,5.000000,5.100000,4.950000,5.100000,5.100000,127959
2020-09-11,5.100000,5.400000,4.950000,5.100000,5.100000,214805
2020-09-14,5.300000,5.300000,5.050000,5.150000,5.150000,110781
2020-09-15,5.150000,5.150000,4.950000,5.000000,5.000000,229574
2020-09-16,5.000000,5.050000,4.950000,5.000000,5.000000,89450
2020-09-17,5.000000,5.050000,4.950000,5.050000,5.050000,63874
2020-09-18,5.000000,5.050000,4.950000,5.000000,5.000000,46175
2020-09-21,4.950000,5.000000,4.900000,4.900000,4.900000,71434
2020-09-22,4.900000,4.900000,4.750000,4.850000,4.850000,49138
2020-09-23,4.900000,4.950000,4.650000,4.700000,4.700000,107824
2020-09-24,4.700000,4.750000,4.600000,4.650000,4.650000,64176
2020-09-25,4.700000,4.900000,4.650000,4.700000,4.700000,69340
2020-09-28,4.900000,5.000000,4.700000,4.900000,4.900000,81324
2020-09-29,4.900000,4.950000,4.750000,4.850000,4.850000,24536
2020-09-30,4.950000,4.950000,4.750000,4.850000,4.850000,91958
2020-10-01,4.850000,5.000000,4.800000,4.900000,4.900000,99329
2020-10-05,5.000000,5.050000,4.900000,5.050000,5.050000,107003
2020-10-06,4.950000,5.100000,4.950000,5.000000,5.000000,51477
2020-10-07,5.100000,5.100000,4.900000,4.950000,4.950000,37190
2020-10-08,4.950000,5.100000,4.700000,4.800000,4.800000,179570
2020-10-09,4.900000,4.900000,4.700000,4.750000,4.750000,55648
2020-10-12,4.750000,4.950000,4.700000,4.800000,4.800000,72688
2020-10-13,4.750000,4.850000,4.750000,4.750000,4.750000,29824
2020-10-14,4.750000,4.850000,4.750000,4.800000,4.800000,44626
2020-10-15,4.800000,4.900000,4.650000,4.750000,4.750000,127902
2020-10-16,4.600000,5.000000,4.600000,4.750000,4.750000,64553
2020-10-19,4.900000,5.000000,4.700000,4.900000,4.900000,209776
2020-10-20,5.100000,5.100000,4.850000,5.000000,5.000000,38607
2020-10-21,5.000000,5.050000,4.700000,4.900000,4.900000,123724
2020-10-22,4.900000,4.950000,4.700000,4.750000,4.750000,62163
2020-10-23,4.850000,4.950000,4.750000,4.850000,4.850000,106686
2020-10-26,4.900000,4.900000,4.700000,4.750000,4.750000,93054
2020-10-27,4.850000,4.850000,4.600000,4.650000,4.650000,135557
2020-10-28,4.650000,4.800000,4.450000,4.600000,4.600000,75878
2020-10-29,4.700000,4.750000,4.600000,4.650000,4.650000,19648
2020-10-30,4.200000,4.750000,4.200000,4.650000,4.650000,69009
2020-11-02,4.750000,4.750000,4.700000,4.700000,4.700000,45219
2020-11-03,4.700000,4.700000,4.350000,4.600000,4.600000,55386
2020-11-04,4.600000,4.650000,4.500000,4.550000,4.550000,28705
2020-11-05,4.650000,4.650000,4.500000,4.600000,4.600000,47849
2020-11-06,4.600000,4.700000,4.500000,4.600000,4.600000,45106
2020-11-09,4.600000,4.850000,4.600000,4.700000,4.700000,67180
2020-11-10,4.750000,4.950000,4.700000,4.900000,4.900000,160492
2020-11-11,4.800000,4.900000,4.700000,4.800000,4.800000,78034
2020-11-12,4.850000,4.850000,4.650000,4.700000,4.700000,50078
2020-11-13,4.800000,4.850000,4.700000,4.750000,4.750000,62308
2020-11-14,4.800000,4.850000,4.700000,4.800000,4.800000,50577
2020-11-17,5.000000,5.150000,4.750000,5.000000,5.000000,268854
2020-11-18,5.100000,5.100000,4.900000,4.950000,4.950000,60670
2020-11-19,5.000000,5.050000,4.750000,4.850000,4.850000,211014
2020-11-20,4.850000,4.950000,4.750000,4.800000,4.800000,129569
2020-11-23,4.900000,4.900000,4.400000,4.750000,4.750000,466658
2020-11-24,4.900000,4.900000,4.700000,4.700000,4.700000,174117
2020-11-25,4.800000,4.900000,4.700000,4.800000,4.800000,144078
2020-11-26,4.850000,4.900000,4.700000,4.850000,4.850000,122378
2020-11-27,4.850000,4.950000,4.750000,4.900000,4.900000,130172
2020-12-01,4.900000,5.350000,4.850000,5.100000,5.100000,943453
2020-12-02,5.250000,5.250000,5.100000,5.150000,5.150000,236929
2020-12-03,5.250000,5.500000,5.150000,5.450000,5.450000,401572
2020-12-04,5.600000,5.700000,5.050000,5.300000,5.300000,453746
2020-12-07,5.200000,5.550000,5.150000,5.200000,5.200000,713201
2020-12-08,5.300000,5.300000,4.900000,4.950000,4.950000,956992
2020-12-09,5.050000,5.150000,5.000000,5.100000,5.100000,241105
2020-12-10,5.200000,5.200000,4.900000,5.000000,5.000000,374814
2020-12-11,5.050000,5.250000,5.000000,5.200000,5.200000,305960
2020-12-14,5.250000,5.450000,5.050000,5.350000,5.350000,550482
2020-12-15,5.500000,5.500000,5.200000,5.300000,5.300000,262047
2020-12-16,5.350000,5.400000,5.200000,5.250000,5.250000,400496
2020-12-17,5.400000,5.450000,5.250000,5.350000,5.350000,313218
2020-12-18,5.400000,5.400000,5.050000,5.200000,5.200000,295866
2020-12-21,5.150000,5.350000,4.950000,4.950000,4.950000,298290
2020-12-22,4.900000,5.050000,4.650000,4.950000,4.950000,224198
2020-12-23,5.050000,5.100000,4.700000,4.900000,4.900000,716298
2020-12-24,4.900000,5.100000,4.900000,5.050000,5.050000,125190
2020-12-28,5.100000,5.200000,5.000000,5.050000,5.050000,197439
2020-12-29,5.150000,5.200000,5.000000,5.050000,5.050000,186019
2020-12-30,5.100000,5.150000,5.000000,5.100000,5.100000,103222
2020-12-31,5.100000,5.200000,5.050000,5.150000,5.150000,102625
2021-01-01,5.100000,5.500000,5.100000,5.350000,5.350000,600766
2021-01-04,5.550000,5.550000,5.350000,5.500000,5.500000,414066
2021-01-05,5.350000,5.550000,5.300000,5.500000,5.500000,291230
2021-01-06,5.550000,6.600000,5.400000,6.600000,6.600000,2746246
2021-01-07,7.550000,7.900000,7.300000,7.900000,7.900000,3097710
2021-01-08,8.000000,8.000000,7.150000,7.150000,7.150000,2908522
2021-01-11,7.150000,7.600000,6.800000,7.050000,7.050000,861499
2021-01-12,7.200000,7.350000,6.800000,6.900000,6.900000,534769
2021-01-13,7.050000,7.050000,6.600000,6.700000,6.700000,512973
2021-01-14,6.700000,7.150000,6.550000,7.000000,7.000000,559891
2021-01-15,7.000000,7.150000,6.800000,6.850000,6.850000,278986
2021-01-18,6.700000,6.850000,6.250000,6.450000,6.450000,394257
2021-01-19,6.450000,6.600000,6.100000,6.250000,6.250000,491763
2021-01-20,6.350000,6.650000,6.250000,6.600000,6.600000,333874
2021-01-21,6.700000,7.000000,6.200000,6.350000,6.350000,489699
2021-01-22,6.500000,6.550000,6.200000,6.450000,6.450000,291135
2021-01-25,6.450000,6.550000,6.150000,6.150000,6.150000,320907
2021-01-27,6.000000,6.100000,5.800000,5.900000,5.900000,302105
2021-01-28,5.900000,6.150000,5.650000,6.050000,6.050000,429604
2021-01-29,5.950000,6.050000,5.900000,5.950000,5.950000,269125
2021-02-01,5.950000,6.050000,5.800000,6.000000,6.000000,238677
2021-02-02,5.950000,6.000000,5.800000,5.850000,5.850000,286623
2021-02-03,5.950000,6.050000,5.850000,5.950000,5.950000,296138
2021-02-04,5.950000,6.050000,5.900000,6.000000,6.000000,203148
2021-02-05,6.000000,6.050000,5.950000,6.050000,6.050000,212396
2021-02-08,5.950000,6.050000,5.550000,6.000000,6.000000,260106
2021-02-09,5.900000,6.050000,5.850000,6.000000,6.000000,196626
2021-02-10,5.950000,6.000000,5.900000,5.900000,5.900000,147637
2021-02-11,5.950000,6.000000,5.850000,5.900000,5.900000,136778
2021-02-12,5.900000,6.050000,5.850000,6.000000,6.000000,219684
2021-02-15,6.000000,6.000000,5.800000,5.950000,5.950000,220537
2021-02-16,5.950000,5.950000,5.850000,5.900000,5.900000,83780
2021-02-17,5.900000,5.900000,5.650000,5.800000,5.800000,376481
2021-02-18,5.700000,5.800000,5.250000,5.700000,5.700000,184220
2021-02-19,5.750000,5.850000,5.300000,5.550000,5.550000,286661
2021-02-22,5.700000,5.900000,5.500000,5.600000,5.600000,161815
2021-02-23,5.750000,5.900000,5.550000,5.700000,5.700000,135177
2021-02-24,5.800000,5.800000,5.450000,5.550000,5.550000,159475
2021-02-25,5.600000,5.800000,5.500000,5.750000,5.750000,197298
2021-02-26,5.700000,5.700000,5.350000,5.650000,5.650000,366618
2021-03-01,5.800000,6.000000,5.700000,5.850000,5.850000,580694
2021-03-02,5.850000,5.950000,5.750000,5.900000,5.900000,167083
2021-03-03,5.800000,6.050000,5.800000,6.050000,6.050000,446720
2021-03-04,6.000000,7.250000,5.900000,7.200000,7.200000,3428478
2021-03-05,7.200000,7.350000,6.600000,6.800000,6.800000,1683562
2021-03-08,6.950000,7.350000,6.700000,6.900000,6.900000,945523
2021-03-09,6.900000,7.050000,6.500000,6.550000,6.550000,259361
2021-03-10,6.700000,7.050000,6.550000,6.700000,6.700000,325797
2021-03-12,6.700000,6.900000,6.500000,6.600000,6.600000,294855
2021-03-15,6.700000,7.450000,6.450000,6.900000,6.900000,1168083
2021-03-16,6.900000,7.050000,6.600000,6.700000,6.700000,208724
2021-03-17,6.600000,6.800000,6.500000,6.550000,6.550000,203008
2021-03-18,6.400000,6.700000,6.150000,6.450000,6.450000,349176
2021-03-19,6.500000,6.500000,5.950000,6.200000,6.200000,380671
2021-03-22,6.300000,6.300000,5.950000,6.100000,6.100000,266308
2021-03-23,6.100000,6.250000,6.050000,6.100000,6.100000,276625
2021-03-24,6.050000,6.300000,5.850000,5.950000,5.950000,236037
2021-03-25,6.050000,6.050000,5.550000,5.900000,5.900000,254142
2021-03-26,6.050000,6.050000,5.750000,6.000000,6.000000,317741
2021-03-30,6.150000,6.150000,5.650000,5.900000,5.900000,164579
2021-03-31,5.900000,6.050000,5.600000,5.750000,5.750000,289622
2021-04-01,5.950000,6.200000,5.800000,6.150000,6.150000,215997
2021-04-05,6.000000,6.150000,5.850000,5.950000,5.950000,144838
2021-04-06,5.950000,6.400000,5.800000,5.950000,5.950000,167156
2021-04-07,5.950000,6.150000,5.850000,5.950000,5.950000,125733
2021-04-08,6.100000,6.100000,5.850000,5.900000,5.900000,71620
2021-04-09,6.000000,6.100000,5.900000,5.950000,5.950000,67758
2021-04-12,5.850000,5.900000,5.550000,5.650000,5.650000,299234
2021-04-13,5.650000,5.900000,5.600000,5.750000,5.750000,110807
2021-04-15,5.750000,5.900000,5.600000,5.650000,5.650000,100632
2021-04-16,5.600000,5.800000,5.100000,5.550000,5.550000,420582
2021-04-19,5.150000,5.500000,5.050000,5.300000,5.300000,287224
2021-04-20,5.300000,5.550000,5.250000,5.300000,5.300000,137006
2021-04-22,5.500000,5.750000,5.300000,5.650000,5.650000,221277
2021-04-23,5.650000,5.800000,5.500000,5.700000,5.700000,110255
2021-04-26,5.600000,5.850000,5.600000,5.750000,5.750000,73206
2021-04-27,5.700000,5.900000,5.600000,5.850000,5.850000,93077
2021-04-28,6.000000,6.050000,5.700000,5.800000,5.800000,174299
2021-04-29,5.750000,5.950000,5.750000,5.900000,5.900000,118750
2021-04-30,5.900000,5.900000,5.650000,5.750000,5.750000,165931
2021-05-03,5.750000,5.900000,5.750000,5.850000,5.850000,106075
2021-05-04,6.050000,6.350000,5.700000,6.000000,6.000000,518552
2021-05-05,6.100000,6.200000,5.950000,6.100000,6.100000,118262
2021-05-06,6.100000,6.150000,5.900000,5.950000,5.950000,74592
2021-05-07,5.950000,6.100000,5.750000,5.950000,5.950000,143244
2021-05-10,6.150000,6.150000,5.800000,5.900000,5.900000,327523
2021-05-11,6.050000,6.300000,5.900000,6.100000,6.100000,517926
2021-05-12,6.150000,6.450000,6.050000,6.100000,6.100000,496026
2021-05-14,6.100000,6.200000,6.000000,6.050000,6.050000,143344
2021-05-17,6.350000,6.350000,5.900000,6.100000,6.100000,308579
2021-05-18,6.150000,6.900000,6.000000,6.600000,6.600000,1421587
2021-05-19,6.800000,6.900000,6.550000,6.600000,6.600000,542996
2021-05-20,6.500000,6.850000,6.400000,6.700000,6.700000,577395
2021-05-21,6.900000,6.950000,6.650000,6.750000,6.750000,560560
2021-05-24,6.850000,7.500000,6.850000,7.350000,7.350000,1255563
2021-05-25,7.500000,7.500000,7.050000,7.300000,7.300000,1080017
2021-05-26,7.400000,7.500000,7.200000,7.250000,7.250000,755988
2021-05-27,7.350000,7.450000,7.150000,7.400000,7.400000,555444
2021-05-28,7.500000,7.500000,7.100000,7.150000,7.150000,475595
2021-05-31,7.250000,7.450000,7.250000,7.300000,7.300000,590002
2021-06-01,7.450000,7.600000,7.250000,7.300000,7.300000,744916
2021-06-02,7.200000,7.600000,7.200000,7.550000,7.550000,462990
2021-06-03,7.650000,9.050000,7.500000,9.050000,9.050000,3804311
2021-06-04,9.250000,10.850000,9.200000,10.850000,10.850000,5791600
2021-06-07,11.400000,11.900000,11.350000,11.900000,11.900000,4204491
2021-06-08,12.400000,12.400000,10.750000,10.850000,10.850000,3971609
2021-06-09,10.850000,11.450000,10.500000,10.650000,10.650000,1860322
2021-06-10,10.900000,10.900000,10.000000,10.650000,10.650000,1238092
2021-06-11,11.000000,11.000000,10.250000,10.300000,10.300000,804519
2021-06-14,10.650000,10.650000,9.600000,10.200000,10.200000,997434
2021-06-15,10.250000,10.350000,10.000000,10.050000,10.050000,490500
2021-06-16,10.250000,10.250000,9.800000,10.000000,10.000000,500498
2021-06-17,9.800000,10.000000,9.650000,9.750000,9.750000,486402
2021-06-18,9.750000,10.000000,9.050000,9.400000,9.400000,919437
2021-06-21,9.850000,10.300000,9.550000,10.300000,10.300000,826898
2021-06-22,10.850000,11.300000,10.500000,10.750000,10.750000,2883390
2021-06-23,10.900000,10.900000,10.250000,10.300000,10.300000,563279
2021-06-24,10.300000,10.350000,9.800000,9.900000,9.900000,539110
2021-06-25,10.250000,10.850000,10.050000,10.350000,10.350000,1173772
2021-06-28,10.750000,10.750000,10.050000,10.250000,10.250000,425944
2021-06-29,10.150000,10.450000,10.050000,10.150000,10.150000,466032
2021-06-30,10.050000,10.250000,9.900000,10.000000,10.000000,350427
2021-07-01,10.000000,10.000000,9.750000,9.850000,9.850000,280654
2021-07-02,9.900000,10.050000,9.800000,9.900000,9.900000,265335
2021-07-05,10.000000,10.150000,9.800000,10.100000,10.100000,436175
2021-07-06,10.050000,11.100000,10.000000,10.450000,10.450000,1655471
2021-07-07,10.500000,10.500000,10.000000,10.100000,10.100000,620898
2021-07-08,10.250000,10.350000,10.000000,10.200000,10.200000,450817
2021-07-09,10.250000,10.350000,10.050000,10.200000,10.200000,262846
2021-07-12,10.200000,10.800000,10.200000,10.600000,10.600000,857329
2021-07-13,10.700000,10.900000,10.600000,10.700000,10.700000,714326
2021-07-14,10.700000,10.700000,10.350000,10.400000,10.400000,310935
2021-07-15,10.350000,10.650000,10.250000,10.400000,10.400000,219594
2021-07-16,10.500000,10.650000,10.400000,10.500000,10.500000,222610
2021-07-19,10.250000,10.400000,10.000000,10.150000,10.150000,483487
2021-07-20,10.050000,10.150000,9.850000,9.950000,9.950000,359569
2021-07-22,10.000000,10.150000,9.800000,9.950000,9.950000,202030
2021-07-23,10.200000,10.200000,9.650000,9.800000,9.800000,397960
2021-07-26,9.700000,9.900000,9.550000,9.650000,9.650000,187928
2021-07-27,9.850000,9.850000,9.650000,9.750000,9.750000,133849
2021-07-28,9.850000,9.850000,9.500000,9.550000,9.550000,147148
2021-07-29,9.700000,9.700000,8.800000,9.200000,9.200000,443300
2021-07-30,9.350000,10.100000,9.050000,10.100000,10.100000,548561
2021-08-02,10.500000,10.600000,9.800000,10.250000,10.250000,872710
2021-08-03,10.200000,10.350000,9.850000,10.000000,10.000000,263295
2021-08-04,10.100000,10.100000,9.650000,9.800000,9.800000,331140
2021-08-05,9.600000,9.800000,9.300000,9.400000,9.400000,298962
