Date,Open,High,Low,Close,Adj Close,Volume
2021-07-27,65.639999,66.199997,65.019997,66.190002,66.190002,89600
2021-07-28,66.309998,66.910004,65.940002,66.650002,66.650002,90400
2021-07-29,66.580002,67.389999,66.309998,66.980003,66.980003,115200
2021-07-30,66.040001,66.650002,65.820000,66.059998,66.059998,92500
2021-08-02,66.800003,67.180000,65.830002,65.930000,65.930000,91000
2021-08-03,66.339996,66.349998,64.510002,65.199997,65.199997,133500
2021-08-04,64.739998,65.040001,64.260002,64.589996,64.589996,257400
2021-08-05,65.629997,66.949997,65.610001,66.870003,66.870003,108100
2021-08-06,65.989998,66.290001,65.540001,66.250000,66.250000,158800
2021-08-09,65.889999,66.129997,65.300003,65.830002,65.830002,198900
2021-08-10,64.300003,65.849998,64.300003,65.699997,65.699997,264900
2021-08-11,65.610001,66.309998,65.260002,66.269997,66.269997,382500
2021-08-12,65.099998,65.099998,64.050003,64.120003,64.120003,325500
2021-08-13,63.939999,64.129997,63.570000,63.970001,63.970001,103700
2021-08-16,63.470001,63.779999,62.930000,63.529999,63.529999,119600
2021-08-17,61.900002,62.080002,61.459999,61.810001,61.810001,126400
2021-08-18,61.759998,62.630001,61.459999,61.959999,61.959999,85600
2021-08-19,61.419998,61.700001,60.930000,61.529999,61.529999,117800
2021-08-20,60.439999,61.619999,60.369999,61.580002,61.580002,116200
2021-08-23,61.630001,62.160000,61.630001,62.099998,62.099998,114700
2021-08-24,62.630001,63.709999,62.599998,63.470001,63.470001,465700
2021-08-25,63.610001,63.990002,63.290001,63.590000,63.590000,166600
2021-08-26,63.040001,63.330002,62.130001,62.459999,62.459999,115400
2021-08-27,62.560001,63.810001,62.560001,63.730000,63.730000,95000
2021-08-30,63.740002,63.900002,63.240002,63.689999,63.689999,98000
2021-08-31,64.029999,64.279999,63.790001,63.889999,63.889999,99000
2021-09-01,64.790001,64.970001,64.239998,64.250000,64.250000,66600
2021-09-02,64.980003,65.010002,64.330002,64.339996,64.339996,154000
2021-09-03,63.619999,63.990002,63.360001,63.660000,63.660000,98500
2021-09-07,62.759998,63.299999,62.730000,62.840000,62.840000,124600
2021-09-08,63.779999,63.860001,62.590000,62.720001,62.720001,80300
2021-09-09,62.560001,63.720001,62.560001,63.080002,63.080002,84100
2021-09-10,63.340000,63.500000,62.790001,62.869999,62.869999,83000
2021-09-13,63.279999,64.120003,62.900002,64.029999,64.029999,103100
2021-09-14,64.620003,64.720001,63.709999,64.139999,64.139999,99300
2021-09-15,62.590000,63.330002,62.099998,63.299999,63.299999,127200
2021-09-16,62.910000,63.700001,62.759998,63.410000,63.410000,117400
2021-09-17,64.669998,64.919998,63.740002,64.360001,64.360001,127700
2021-09-20,63.540001,63.700001,62.299999,63.230000,63.230000,165400
2021-09-21,64.320000,64.800003,63.959999,64.080002,64.080002,161200
2021-09-22,64.669998,65.209999,64.519997,64.699997,64.699997,120900
2021-09-23,65.300003,65.779999,65.110001,65.580002,65.580002,103000
2021-09-24,65.019997,66.160004,64.900002,66.059998,66.059998,102700
2021-09-27,67.430000,67.610001,67.059998,67.080002,67.080002,115300
2021-09-28,65.529999,65.910004,65.019997,65.230003,65.230003,147900
2021-09-29,65.839996,66.080002,65.330002,65.489998,65.489998,95700
2021-09-30,65.269997,65.320000,64.010002,64.290001,64.290001,87200
2021-10-01,65.400002,67.680000,65.400002,67.470001,67.470001,136200
2021-10-04,66.800003,67.260002,66.150002,66.489998,66.489998,94700
2021-10-05,66.080002,66.980003,66.029999,66.809998,66.809998,116600
2021-10-06,64.940002,66.389999,64.769997,66.290001,66.290001,203800
2021-10-07,66.809998,67.639999,66.660004,67.080002,67.080002,193300
2021-10-08,67.550003,68.080002,67.320000,67.599998,67.599998,80000
2021-10-11,67.199997,68.000000,67.190002,67.360001,67.360001,71100
2021-10-12,66.839996,67.290001,66.599998,66.980003,66.980003,141400
2021-10-13,68.070000,68.199997,67.709999,67.800003,67.800003,102300
2021-10-14,68.790001,68.879997,68.260002,68.370003,68.370003,123800
2021-10-15,69.599998,70.559998,69.599998,70.239998,70.239998,118100
2021-10-18,69.809998,70.019997,69.610001,69.720001,69.720001,106900
2021-10-19,69.660004,70.760002,69.510002,70.480003,70.480003,454000
2021-10-20,69.570000,70.379997,69.389999,70.110001,70.110001,496500
2021-10-21,69.430000,70.300003,69.230003,69.529999,69.529999,243400
2021-10-22,67.529999,67.959999,67.239998,67.800003,67.800003,151800
2021-10-25,67.660004,67.870003,67.400002,67.779999,67.779999,158600
2021-10-26,69.529999,69.750000,68.900002,69.180000,69.180000,105100
2021-10-27,69.360001,70.400002,69.120003,70.019997,70.019997,99300
2021-10-28,70.519997,71.180000,70.160004,70.989998,70.989998,74000
2021-10-29,70.459999,71.040001,70.379997,70.870003,70.870003,87000
2021-11-01,71.250000,72.080002,71.250000,71.769997,71.769997,123100
2021-11-02,71.220001,71.440002,70.769997,70.870003,70.870003,88700
2021-11-03,69.970001,71.550003,69.870003,71.500000,71.500000,100400
2021-11-04,71.300003,71.860001,71.180000,71.550003,71.550003,68100
2021-11-05,72.870003,73.400002,72.300003,72.910004,72.910004,211400
2021-11-08,72.230003,72.260002,71.620003,71.730003,71.730003,109500
2021-11-09,72.629997,72.629997,71.459999,71.529999,71.529999,94300
2021-11-10,70.730003,71.260002,69.529999,69.730003,69.730003,92300
2021-11-11,69.480003,69.690002,68.860001,68.879997,68.879997,60700
2021-11-12,68.190002,68.879997,68.070000,68.379997,68.379997,106500
2021-11-15,68.570000,68.650002,67.959999,68.000000,68.000000,63200
2021-11-16,68.750000,68.839996,68.129997,68.250000,68.250000,79800
2021-11-17,67.750000,68.050003,67.300003,67.930000,67.930000,89800
2021-11-18,68.139999,68.239998,67.430000,68.040001,68.040001,99100
2021-11-19,66.750000,67.050003,65.750000,66.769997,66.769997,119900
2021-11-22,66.480003,66.809998,66.000000,66.419998,66.419998,90500
2021-11-23,67.160004,67.430000,66.709999,67.089996,67.089996,66600
2021-11-24,66.010002,66.820000,65.839996,66.699997,66.699997,75100
2021-11-26,63.480000,63.509998,61.849998,62.759998,62.759998,209700
2021-11-29,62.869999,63.340000,62.130001,62.270000,62.270000,234600
2021-11-30,60.759998,61.939999,59.830002,60.580002,60.580002,387400
2021-12-01,62.099998,62.220001,59.439999,59.459999,59.459999,300300
2021-12-02,60.349998,62.349998,60.310001,62.189999,62.189999,269200
2021-12-03,62.389999,62.389999,60.380001,60.950001,60.950001,154700
2021-12-06,61.939999,63.990002,61.570000,63.209999,63.209999,186400
2021-12-07,63.209999,63.750000,62.810001,63.080002,63.080002,214000
2021-12-08,63.360001,64.339996,63.189999,63.799999,63.799999,161600
2021-12-09,62.750000,63.320000,62.619999,62.869999,62.869999,149400
2021-12-10,62.820000,63.020000,62.410000,62.849998,62.849998,99800
2021-12-13,61.299999,61.470001,60.189999,60.439999,60.439999,158800
2021-12-14,59.919998,60.790001,59.799999,60.070000,60.070000,181500
2021-12-15,59.849998,60.310001,58.790001,60.090000,60.090000,175700
2021-12-16,60.240002,60.369999,59.330002,59.470001,59.470001,107300
2021-12-17,59.990002,60.509998,59.549999,59.830002,59.830002,157200
2021-12-20,59.220001,60.160000,58.740002,59.930000,59.930000,154100
2021-12-21,60.480000,61.680000,60.480000,61.549999,61.549999,230800
2021-12-22,62.490002,63.660000,62.130001,63.410000,63.410000,136400
2021-12-23,65.010002,65.059998,63.959999,64.199997,64.199997,103100
2021-12-27,64.989998,65.209999,64.000000,65.050003,65.050003,74300
2021-12-28,65.300003,65.589996,65.040001,65.550003,65.550003,180400
2021-12-29,65.500000,65.589996,65.029999,65.260002,65.260002,58700
2021-12-30,65.120003,65.510002,64.699997,64.830002,64.830002,62100
